OriginIP,domain,lat,lng,locationVerified,httpResponseCode,contentLength,facebookUrl,siteName,twitterUsername,itunesAppStoreUrl,twitterAccountCreatedAt,twitterUserId,twitterFollowers,twitterFollowing,twitterTweets,siteOperator
184.168.131.241,orlandoecho.com,,,,200,-1,,,,,,,,,
184.168.131.241,parisguardian.com,,,,200,-1,,,,,,,,,
184.168.131.241,perthherald.com,,,,200,-1,,,,,,,,,
184.168.131.241,pekingpress.com,,,,200,-1,,,,,,,,,
184.168.131.241,philadelphiaherald.com,,,,200,-1,,,,,,,,,
184.168.131.241,phoenixherald.com,,,,200,-1,,,,,,,,,
184.168.131.241,pittsburghstar.com,,,,200,-1,,,,,,,,,
184.168.131.241,raleightimes.com,,,,200,-1,,,,,,,,,
184.168.131.241,sacramentosun.com,,,,200,-1,,,,,,,,,
184.168.131.241,saltlakecitysun.com,,,,200,-1,,,,,,,,,
184.168.131.241,sanantoniopost.com,,,,200,-1,,,,,,,,,
184.168.131.241,sandiegosun.com,,,,200,-1,,,,,,,,,
184.168.131.241,sanfranciscostar.com,,,,200,-1,,,,,,,,,
184.168.131.241,sanjosesun.com,,,,200,-1,,,,,,,,,
184.168.131.241,seattlebulletin.com,,,,200,-1,,,,,,,,,
184.168.131.241,shanghaisun.com,,,,200,-1,,,,,,,,,
184.168.131.241,stlouisstar.com,,,,200,-1,,,,,,,,,
184.168.131.241,sydneysun.com,,,,200,-1,,,,,,,,,
184.168.131.241,tampastar.com,,,,200,-1,,,,,,,,,
184.168.131.241,torontotelegraph.com,,,,200,-1,,,,,,,,,
184.168.131.241,tucsonpost.com,,,,200,-1,,,,,,,,,
184.168.131.241,tuscaloosatimes.com,,,,403,919,,,,,,,,,
184.168.131.241,vancouverstar.com,,,,200,-1,,,,,,,,,
184.168.131.241,arizonaherald.com,,,,403,919,,,,,,,,,
184.168.131.241,californiatelegraph.com,,,,403,919,,,,,,,,,
184.168.131.241,coloradostar.com,,,,403,919,,,,,,,,,
184.168.131.241,floridastatesman.com,,,,403,919,,,,,,,,,
184.168.131.241,hawaiitelegraph.com,,,,403,919,,,,,,,,,
184.168.131.241,mainemirror.com,,,,403,919,,,,,,,,,
184.168.131.241,marylandleader.com,,,,403,919,,,,,,,,,
184.168.131.241,massachusettssun.com,,,,403,919,,,,,,,,,
184.168.131.241,michigansun.com,,,,403,919,,,,,,,,,
184.168.131.241,newjerseytelegraph.com,,,,403,919,,,,,,,,,
184.168.131.241,newyorkstatesman.com,,,,403,919,,,,,,,,,
184.168.131.241,northcarolinadaily.com,,,,403,919,,,,,,,,,
184.168.131.241,ohiostandard.com,,,,403,919,,,,,,,,,
184.168.131.241,oklahomastar.com,,,,403,919,,,,,,,,,
184.168.131.241,oregontelegraph.com,,,,403,919,,,,,,,,,
184.168.131.241,pennsylvaniasun.com,,,,403,919,,,,,,,,,
184.168.131.241,tennesseedaily.com,,,,403,919,,,,,,,,,
184.168.131.241,texasguardian.com,,,,403,919,,,,,,,,,
184.168.131.241,utahindependent.com,,,,403,919,,,,,,,,,
184.168.131.241,wisconsinstar.com,,,,403,919,,,,,,,,,
184.168.131.241,breakingpropertynews.com,,,,403,919,,,,,,,,,
50.63.202.31,broadcastcommunications.com,,,,,,,,,,,,,,
184.168.131.241,businesssun.com,,,,403,919,,,,,,,,,
184.168.131.241,entertainmentsun.com,,,,403,919,,,,,,,,,
184.168.131.241,internationaltechnology.com,,,,403,919,,,,,,,,,
184.168.131.241,internationaltravelnews.com,,,,403,919,,,,,,,,,
184.168.131.241,manufacturingmirror.com,,,,403,919,,,,,,,,,
184.168.131.241,professionalautos.com,,,,403,919,,,,,,,,,
184.168.131.241,sportssun.com,,,,403,919,,,,,,,,,
184.168.131.241,tennistimes.com,,,,403,919,,,,,,,,,
184.168.131.241,traveltrade.org,,,,403,919,,,,,,,,,
